801,2022-07-30 15:24:12,-84,-110,リビング,2
804,2022-07-30 15:24:15,-82,-110,リビング,2
807,2022-07-30 15:24:18,-91,-60,玄関,1
810,2022-07-30 15:24:21,-39,-59,リビング,2
813,2022-07-30 15:24:24,-85,-60,玄関,1
816,2022-07-30 15:24:27,-83,-110,リビング,2
819,2022-07-30 15:24:30,-32,-55,リビング,2
822,2022-07-30 15:24:33,-83,-110,リビング,2
825,2022-07-30 15:24:36,-83,-110,リビング,2
828,2022-07-30 15:24:39,-110,-110,圏外,0
831,2022-07-30 15:24:42,-110,-110,圏外,0
834,2022-07-30 15:24:45,-110,-110,圏外,0
837,2022-07-30 15:24:48,-93,-110,リビング,2
840,2022-07-30 15:24:51,-38,-110,リビング,2
843,2022-07-30 15:24:54,-94,-110,リビング,2
846,2022-07-30 15:24:57,-91,-110,リビング,2
849,2022-07-30 15:25:00,-33,-61,リビング,2
852,2022-07-30 15:25:03,-32,-110,リビング,2
855,2022-07-30 15:25:06,-49,-110,リビング,2
858,2022-07-30 15:25:09,-39,-110,リビング,2
861,2022-07-30 15:25:12,-93,-110,リビング,2
864,2022-07-30 15:25:15,-84,-110,リビング,2
867,2022-07-30 15:25:18,-84,-110,リビング,2
870,2022-07-30 15:25:21,-33,-55,リビング,2
873,2022-07-30 15:25:24,-83,-55,玄関,1
876,2022-07-30 15:25:27,-83,-110,リビング,2
879,2022-07-30 15:25:30,-83,-110,リビング,2
882,2022-07-30 15:25:33,-82,-110,リビング,2
885,2022-07-30 15:25:36,-92,-110,リビング,2
888,2022-07-30 15:25:39,-110,-110,圏外,0
891,2022-07-30 15:25:42,-84,-110,リビング,2
894,2022-07-30 15:25:45,-83,-110,リビング,2
897,2022-07-30 15:25:48,-32,-110,リビング,2
900,2022-07-30 15:25:51,-33,-53,リビング,2
903,2022-07-30 15:25:54,-91,-110,リビング,2
906,2022-07-30 15:25:57,-38,-59,リビング,2
909,2022-07-30 15:26:00,-37,-58,リビング,2
912,2022-07-30 15:26:03,-35,-59,リビング,2
915,2022-07-30 15:26:06,-58,-59,リビング,2
918,2022-07-30 15:26:09,-32,-110,リビング,2
921,2022-07-30 15:26:12,-33,-110,リビング,2
924,2022-07-30 15:26:15,-32,-55,リビング,2
927,2022-07-30 15:26:18,-86,-110,リビング,2
930,2022-07-30 15:26:21,-34,-56,リビング,2
933,2022-07-30 15:26:24,-85,-56,玄関,1
936,2022-07-30 15:26:27,-85,-59,玄関,1
939,2022-07-30 15:26:30,-93,-110,リビング,2
942,2022-07-30 15:26:33,-92,-110,リビング,2
945,2022-07-30 15:26:36,-91,-110,リビング,2
948,2022-07-30 15:26:39,-90,-110,リビング,2
951,2022-07-30 15:26:42,-84,-110,リビング,2
954,2022-07-30 15:26:45,-85,-110,リビング,2
957,2022-07-30 15:26:48,-84,-110,リビング,2
960,2022-07-30 15:26:51,-32,-55,リビング,2
963,2022-07-30 15:26:54,-34,-56,リビング,2
966,2022-07-30 15:26:57,-110,-61,玄関,1
969,2022-07-30 15:27:00,-38,-61,リビング,2
972,2022-07-30 15:27:03,-90,-110,リビング,2
975,2022-07-30 15:27:06,-32,-110,リビング,2
978,2022-07-30 15:27:09,-33,-110,リビング,2
981,2022-07-30 15:27:12,-86,-110,リビング,2
984,2022-07-30 15:27:15,-84,-110,リビング,2
987,2022-07-30 15:27:18,-91,-110,リビング,2
990,2022-07-30 15:27:21,-39,-60,リビング,2
993,2022-07-30 15:27:24,-32,-62,リビング,2
996,2022-07-30 15:27:27,-84,-110,リビング,2
999,2022-07-30 15:27:30,-48,-110,リビング,2
1002,2022-07-30 15:27:33,-52,-110,リビング,2
1005,2022-07-30 15:27:36,-54,-110,リビング,2
1008,2022-07-30 15:27:39,-49,-110,リビング,2
1011,2022-07-30 15:27:42,-48,-61,リビング,2
1014,2022-07-30 15:27:45,-84,-110,リビング,2
1017,2022-07-30 15:27:48,-84,-110,リビング,2
1020,2022-07-30 15:27:51,-39,-110,リビング,2
1023,2022-07-30 15:27:54,-94,-110,リビング,2
1026,2022-07-30 15:27:57,-84,-61,玄関,1
1029,2022-07-30 15:28:00,-32,-56,リビング,2
1032,2022-07-30 15:28:03,-84,-110,リビング,2
1035,2022-07-30 15:28:06,-51,-110,リビング,2
1038,2022-07-30 15:28:09,-33,-110,リビング,2
1041,2022-07-30 15:28:12,-84,-110,リビング,2
1044,2022-07-30 15:28:15,-39,-110,リビング,2
1047,2022-07-30 15:28:18,-91,-110,リビング,2
1050,2022-07-30 15:28:21,-84,-72,玄関,1
1053,2022-07-30 15:28:24,-85,-61,玄関,1
